"22Rv1-CCS1477-1"	"22Rv1-CCS1477-2"	"22Rv1-CCS1477-3"	"22Rv1-Control-1"	"22Rv1-Control-2"	"22Rv1-Control-3"
"MYO1F"	1.21396424361599	1.44818553826762	1.72281053458586	1.79398349718022	1.35237236962745	1.13431735342395
"ERVK3-1"	20.6373921414718	20.2745975357467	19.4003447155538	24.6557731920153	28.2253201015793	25.9328415627614
"ZNF787"	26.9985647780196	25.9294172566012	28.5012786265183	25.7137634595831	28.0508204409822	28.905535316562
"TIMM29"	23.3566720471716	18.826411997479	22.6212513671709	21.4818023893118	21.2017087625464	21.6693728895472
"CARM1"	48.8499211631074	49.8934398541249	47.0402180747792	46.5975713498349	47.5947824278563	49.4405908526853
"EVI5L"	29.5236104047409	30.58429934389	29.9244699376979	22.7697905411335	22.3795814715768	25.072324949819
"SLC47A1"	48.364335465661	42.6180315547328	44.530907078752	49.1735476534783	50.0814025913648	51.5527679935437
"PSMB6"	143.684807874389	135.888076340778	140.221796554119	133.214774559844	137.854731871701	135.492252146916
"ACP4"	3.78756844008189	4.24111479064088	3.52052587502328	5.6579479526453	4.88599049671852	4.77195576268007
"KLK3"	1.40819852259455	1.03441824161973	1.57300092288274	17.2038417421898	16.0539687749323	19.2833950082072
"ZNF473"	39.0896486444349	41.3077684486811	38.3138081930725	47.7475607711042	46.3296598885274	47.758672018298
"GARIN5A"	2.3308113477427	2.72396803626528	2.62166820480457	2.43797757309106	2.31212050291144	2.19040592385315
"RPS11"	1119.2264740442	1105.13796873846	1117.28008408186	1246.8645301171	1289.50886689735	1293.1608972948
"RPL13A"	1731.01589425691	1707.61763326585	1714.64591074804	1936.72018414817	1946.54371396054	2015.17344994489
"CTU1"	6.65252405501562	5.24105242420662	5.54295563301538	7.86592764148249	7.41623557537632	8.5660517379257
"NOSIP"	40.3521714577955	37.2735373063642	40.3362379510646	34.4996826380811	35.6851805921049	34.185978168708
"RCN3"	1.06828853438207	1.1378600657817	1.19847689362495	1.47198645922479	1.52687203022454	1.40811809390559
"ZNF614"	14.6646880628812	15.7576378806739	14.606437141054	13.9838713626355	17.4063411445597	15.7630997734432
"SLC2A5"	0.679819976424954	0.72409276913381	0.823952864367152	1.79398349718022	1.39599728477672	1.44723248540297
"RERE"	18.9864007701541	19.033295645803	17.8647961955969	26.8177533040017	20.2419606292624	23.6250924644161
"PRDM16"	0.874054255403512	0.999937633565737	1.12357208777339	1.24198857497092	1.30874745447817	1.25166052791608
"EPHA2"	10.4886510648422	10.3441824161973	10.0746963870347	12.3738861728584	16.2720933506786	17.1321034758514
"ARHGEF19"	3.93324414931581	3.51702202150708	3.6703354867264	4.46195895452516	4.53699117552434	4.14612549872203
"EFHD2"	14.5190123536472	14.8611420712701	14.3442703205736	13.7538734783817	13.6982233568716	12.7904060196425
"PEX14"	17.1411751198578	16.6886142981316	17.9397010014484	15.4558578218603	15.7922192840366	15.8804429479353
"PGD"	239.005280283116	244.881278399444	249.582813097395	213.944031932954	234.178544521295	245.599264212034
"SH3BGRL3"	31.5630703340157	37.2390566983102	37.2276885082249	31.2337126816761	32.1515624650138	30.1180814529808
"CNKSR1"	7.72081258939769	9.27528356652356	7.93990942026528	7.95792679518404	5.88936354515178	6.57121777155944
"RPL11"	707.789712597867	710.403967736375	722.194685617808	815.15850137258	787.255218783771	788.507018195635
"C1orf216"	40.692081446008	41.3767296647891	42.1339532915021	50.1855383441953	51.9572739427835	51.1616240785699
"KIAA0319L"	103.381194986338	101.476429502895	102.095250375675	104.603037758662	105.703169406687	107.603691009286
"EVA1B"	9.12901111199224	7.37885012355406	8.65150507585509	5.38195049154065	6.28198778149524	6.84501851204108
"PLK4"	82.8894785540998	76.8572753523458	80.2230470670199	53.8195049154065	58.8936354515178	52.4523989979834
"MAP3K6"	20.346040723004	19.7573884149368	22.5088941583935	17.4798392032944	18.9768380899335	19.6745389231809
"GPN2"	50.1124439764681	50.0313622863408	48.5757665947362	46.4595726192826	48.3800309005432	46.4287827073872
"SYTL1"	23.2109963379377	27.2741609707068	26.2541344509715	32.889697448304	35.5979307618063	35.5940962626136
"WDTC1"	60.2126264833531	58.4101500434606	57.8265101174037	41.3536195888465	39.4805482100916	43.8472328685603
"NBPF3"	22.1912663733003	21.8262248981763	23.2579422169091	18.8598265088177	20.6345848656059	20.8870850595996
"ITGB3BP"	40.2064957485616	34.6874917023149	34.0067818566079	28.9337338391374	29.5340675560575	29.4922511890227
"SERBP1"	382.155943890313	367.183995166949	378.381626759151	433.868008856508	453.480992976687	427.050926368369
"BCL10"	25.8817176738929	26.1363009049251	25.4676339895301	27.2317494956587	26.742072986504	25.1114393413164
"PRKACB"	36.7588372966922	39.5837380459816	36.2164736292289	29.9457245298544	29.4031928106096	30.352767801965
"PIGK"	71.2354218153863	67.9267978663621	70.4479699033915	76.9112924944955	73.7697315174198	68.8022146438872
"TINAGL1"	11.9454081571813	13.0681504524626	13.2206982328002	20.6998095828487	18.9768380899335	22.2952031535052
"AZIN2"	1.74810851080702	1.62058857853757	1.57300092288274	0.827992383313947	1.17787270903036	0.743173438450174
"RPS8"	1306.32264327029	1241.43981237589	1244.46844441781	1459.52057389823	1501.61320435311	1496.75130503865
"KIF2C"	145.044447827238	140.853283900553	137.974652378572	91.2171608950864	93.3573184194431	91.4494473208688
"PTPRF"	199.041577383278	212.779832301178	213.628506288647	200.09815930087	210.926464746732	224.516607194947
"MOB3C"	3.15630703340157	3.55150262956107	3.18345424869127	6.30194202855615	6.15111303604742	6.10184507359091
"LMO4"	50.1124439764681	52.2726018098503	50.5981963527283	53.9115040691081	60.9876313786829	58.4369008970821
"SYPL2"	3.59333416110333	3.48254141345308	3.89504990428108	2.85197376474804	2.66111982410562	3.67675280075349
"MTF2"	77.2081258939769	73.8574624516486	70.7850415297235	69.9193568131777	72.8972332144343	68.7239858608925
"SLC44A3"	8.10928114735481	7.30988890744608	6.47926570615987	10.2579056377228	8.98673252075013	8.83985247840734
"IGSF3"	7.72081258939769	8.27534593295782	8.72640988170665	6.99193568131777	6.15111303604742	6.92324729503584
"ZNF697"	5.72991122986747	7.58573377187801	7.45302818223014	13.1558789793216	10.4699796358254	10.5217713127946
"CTTNBP2NL"	16.2185622947096	17.3782264592114	17.1157481370813	12.8798815182169	12.2586011569456	12.4774908876635
"STRIP1"	40.4492885972848	43.3766049319206	41.8343340680958	41.6296170499512	43.4067905735261	43.9645760430524
"PSMA5"	133.875976785971	117.234067383569	114.604352952886	142.920685275357	157.398693858575	155.557934985071
"CELSR2"	9.0804525422476	12.1371740350048	10.374315610441	9.61391156181193	7.41623557537632	9.58302591685751
"GPR161"	1.06828853438207	1.17234067383569	1.16102449069917	0.551994922209298	0.654373727239087	0.586715872460664
"ALDH9A1"	160.97165870348	152.197403950316	154.453709665915	155.018573987111	154.432199628425	153.563101018704
"ATP1B1"	82.5495685658873	77.0641590006697	76.8897832066256	103.407048760542	101.689677212954	106.078229740888
"TIPRL"	88.376596935244	78.7881894033693	82.8072628688987	74.9333106899122	71.9811099962996	72.7918825766197
"NME7"	18.5008150727077	20.6194036162866	18.2393202248547	16.7898455505328	16.1848435203801	14.4723248540297
"POGK"	180.395086601336	169.092901896772	180.295867684703	169.922436886762	169.657295015521	174.841329993278
"MPC2"	262.7018623185	233.192352269141	243.552976226345	357.600710437923	363.875417260082	354.298158183246
"CREG1"	52.9288410216571	56.3068329521672	57.601795699849	48.0695578090597	47.9001568339012	48.9321037632194
"DCAF6"	109.548133343907	110.062100908339	107.076419964804	138.366727167131	132.968741374982	130.915868341723
"UCK2"	132.953363960823	131.440077901813	136.514008664467	166.564467776656	183.006519051198	180.082658453926
"TMCO1"	185.785087842991	182.850664510314	181.531796981254	188.920262126132	188.765007850902	173.707012639854
"XCL1"	2.03945992927486	1.96539465907748	2.54676339895301	2.48397714994184	2.66111982410562	2.34686348984266
"POU2F1"	44.9166770137916	45.583363847376	44.0440258407168	45.4935815054163	38.1718007556134	40.8354247232622
"MAEL"	2.76783847544446	2.51708438794134	2.209691772621	2.62197588049416	2.87924439985198	2.34686348984266
"ILDR2"	9.71171394892792	9.99937633565737	10.4866728192183	6.30194202855615	5.71486388455469	7.00147607803059
"MGST3"	46.0335241179183	42.8249152030567	42.8830013500177	38.9156420157555	43.6685400644217	41.6568269447071
"ADCY10"	1.06828853438207	1.65506918659156	1.19847689362495	2.66797545734494	1.70137169082163	2.07306274936101
"COP1"	87.7938940983084	82.6500175054163	87.9007896668048	84.0412269063656	82.8000889533192	83.9394841533723
"NECTIN4"	1.50531566208383	1.31026310605166	1.49809611703118	2.52997672679261	1.52687203022454	1.99483396636626
"UFC1"	115.569395992242	111.475805838553	113.14370923878	109.524992481695	114.122778030497	113.275277776406
"PPOX"	22.3855006522788	20.7573260485025	20.6362740121046	18.1238332792053	18.6278387687393	19.9092252721652
"NUF2"	143.927600723112	130.440140268248	131.495386672412	99.2210872671212	100.075555352431	93.9918827681984
"RGS5"	4.03036128880509	3.44806080539909	4.0448595159842	3.77196530176353	3.70811778768816	3.44206645176923
"SDHC"	28.7952318585713	30.8601442083219	28.8758026557761	25.3457668447769	31.8898129741182	29.5704799720175
"PFDN2"	41.1776671434544	45.3764801990521	42.4710249178341	43.0556039323252	48.990779712633	41.3047974212307
"NR1I3"	1.74810851080702	2.03435587518547	2.28459657847256	2.43797757309106	3.14099389074762	2.54243544732954
"USP21"	29.4264932652516	34.8943753506388	34.2689486770883	25.6217643058816	26.8729477319518	24.6029522518505
"PRCC"	35.4963144833315	42.3077060822469	42.0215960827247	33.3496932168117	35.2925563557614	35.0856091731477
"METTL25B"	45.5479384204719	47.3073942500756	47.4521945069628	39.835633552771	41.0946700706147	43.5734321280787
"MRPL24"	106.586060589484	92.3735489766417	95.9905086987732	138.91872208934	129.827747484235	131.307012256697
"PIGM"	70.0214575717703	68.8232936757659	69.6614694419501	76.5432958796893	78.4375974383919	75.8428051134152
"ISG20L2"	44.4310913163452	47.8246033708854	46.1788128074863	56.4874803727515	53.309646312411	53.4302587854178
"CRABP2"	1.55387423182847	1.96539465907748	1.61045332580852	1.88598265088177	1.91949626656799	2.11217714085839
"HDGF"	411.582437155565	394.975365258466	418.830221918993	467.447699957574	435.812902341232	473.753509816238
"ABL2"	52.5889310334447	58.0653439629207	57.1898192676655	67.7573767011913	62.0346293422655	65.7904064985891
"XPR1"	68.9046104676436	67.7199142180382	68.9498737863603	76.9112924944955	68.3166171237607	71.6966796146932
"RGS16"	1.69954994106239	1.44818553826762	2.09733456384366	3.77196530176353	5.97661337545033	4.96752772016696
"TOR1AIP1"	127.320569870445	119.820112987618	117.862712007428	105.569028872528	106.401168049076	103.80959503404
"HMCN1"	1.69954994106239	2.2757201315634	2.35950138432412	1.93198222773254	2.09399592716508	1.99483396636626
"RGL1"	4.95297411395324	4.86176573561272	4.83135997742557	2.20797968883719	3.0101191452998	2.9726937538007
"LYPLAL1"	35.1564044951191	39.3078931815497	37.1527837023734	39.007641169457	39.0442990585989	38.5276756249169
"LHX9"	5.48711838114427	5.06864938393667	4.71900276864823	6.5779394896608	6.0202382905996	6.18007385658566
"PRUNE1"	32.0000974617175	35.0667783909088	33.0330193805376	25.5757647290308	26.5675733259069	25.072324949819
"RORC"	15.9757694459864	16.4127694336997	15.3180327966439	18.4918298940115	17.7989653809032	22.7645758514738
"TUFT1"	33.2140617053335	37.2045760902562	35.0929015414555	35.6036724824997	34.3328082224774	33.247232772771
"SF3B4"	33.8453231120138	40.9629623681412	40.9729288008029	34.3616839075288	30.7555651802371	28.7490777505725
"ECM1"	2.23369420825342	2.03435587518547	2.73402541358191	3.63396657121121	3.4899932119418	3.87232475824038
"ZNF687"	56.1337066248034	58.5135918676226	58.6504629817709	45.355582774864	45.5007865006912	48.5409598482456
"TARS2"	62.8833478193083	62.2719781455076	63.7439897796769	60.7194414430227	60.2460078211453	59.1018455525376
"CGN"	78.3735315678483	80.6156616302308	78.687498547063	98.4390944606581	102.169551279596	100.719558105747
"SNX27"	108.237051960802	107.855341992884	107.188777173581	136.986739861607	133.448615441624	147.343912770621
"SETDB1"	64.8742491788385	65.0993880059349	66.0660387610752	69.2293631604161	67.2696191601782	70.0929895633007
"ADAMTSL4"	1.45675709233919	1.68954979464556	2.09733456384366	2.43797757309106	1.43962219992599	2.19040592385315
"MCL1"	400.025497556341	393.871985800738	395.197755672826	441.365939883184	431.101411505111	432.99631387597
"CTSK"	1.99090135953022	2.13779769934744	1.72281053458586	1.05799026756782	1.17787270903036	2.03394835786364
"RFX5"	53.754336707316	52.1691599856883	51.9839352609821	54.4634989913174	54.5747688517399	58.3586721140874
"PI4KB"	118.288675897942	118.199524409081	119.098641303979	93.6091388913267	101.166178231163	104.278967732009
"PIP5K1A"	170.877606931387	167.161987845748	171.532005400071	139.194719550445	145.881716259167	140.772694999062
"ANP32E"	198.02184741864	212.676390477016	203.92833393087	171.348423769136	158.707441313053	135.453137755419
"MINDY1"	13.4021652495205	13.7922432215964	13.7075794708353	16.5138480894282	15.050595726499	15.8022141649406
"ANXA9"	3.10774846365693	2.86189046848125	2.84638262235925	3.90996403231586	3.09736897559835	3.36383766877447
"SELENBP1"	86.7741641336709	84.5119703403318	82.1331196162347	143.70267808182	148.237461677228	153.954244933678
"CERS2"	135.332733878311	142.508353087145	144.978251725693	121.71488034715	133.448615441624	133.380075006058
"ENSA"	379.193871135891	372.252644550886	382.613748289765	322.917029492439	328.539235989171	322.146128372402
"LSP1P4"	14.4704537839026	17.4471876753194	16.4041524814915	11.2238967515891	11.4297277691094	10.560885704292
"SEMA6C"	4.46738841650684	5.24105242420662	6.29200369153098	3.31196953325579	3.79536761798671	3.12915131979021
"MRPL9"	45.7907312691951	42.1697836500309	43.669501811459	46.2295747350287	43.1014161674812	43.7298896940682
"ARNT"	73.6147917328736	84.5119703403318	81.6836907811253	70.3793525816855	64.1722501845798	62.5830263958042
"POGZ"	46.6647855245986	60.4789865267001	52.5831737077946	53.4515083006003	40.0912970221814	41.5003693787176
"C1orf56"	13.5478409587544	13.7922432215964	15.0184135732376	10.0279077534689	10.251855060079	12.2036901471818
"OAZ3"	3.10774846365693	3.31013837318313	3.44562106917172	4.41595937767438	5.19136490276342	4.96752772016696
"GOLPH3L"	48.0729840471932	48.8935022205591	49.3622670561775	47.9775586553581	54.0512698699486	45.9985244009161
"GABPB2"	80.5586672063571	81.3052737913106	77.3392120417349	82.0632451017823	75.252978632495	72.6354250106302
"SYT14"	1.8452256502963	2.03435587518547	2.35950138432412	2.29997884253874	1.70137169082163	1.72103322588461
"DTL"	136.401022412693	133.577875601161	131.383029463635	108.283003906724	105.179670424896	105.295941910941
"DYRK3"	5.19576696267644	4.86176573561272	5.01862199205447	3.54196741750966	2.79199456955344	3.83321036674301
"EIF2D"	86.9683984126495	83.1672266262261	84.3053589859299	88.0891896692337	89.9981999529491	85.5040598132674
"INTS7"	43.8969470491542	47.3073942500756	44.7930738992324	44.0675946230423	40.3094215979278	40.7963103317648
"VASH2"	8.01216400786553	9.55112843095549	9.17583871681601	8.41792256369179	7.50348540567487	7.62730634198863
"TAF1A"	16.8983822711346	15.068025719594	15.0558659761634	16.743845973682	17.6680906354554	16.8583027353697
"SMYD2"	30.2034303811658	27.3776027948688	32.0967093073931	28.1517410326742	29.5340675560575	28.592620184583
"DUSP10"	38.4583872377546	40.0319859506835	42.4710249178341	52.4395176098833	56.1016408819644	56.2073805817316
"TP53BP2"	50.6465882436591	52.8932527548221	55.6917231506343	48.8055510386721	43.232290912929	45.4509229199528
"ATP8B2"	95.8060581061739	100.30408882906	97.5260572187301	114.676945088982	112.203281763929	119.572694807483
"FLG2"	2.28225277799806	3.20669654902116	2.62166820480457	2.34597841938952	1.7449966059709	2.34686348984266
"ADAM15"	189.475539143584	174.127070672654	187.673991061082	218.083993849523	226.413309624724	240.59262210037
"JTB"	218.173653862666	203.332145694385	208.872051117073	223.281946033661	254.24600548996	259.5239875851
"RAB13"	30.8346917878461	42.1008224339229	37.3025933140765	45.0795853137593	38.0409260101656	34.6553508666766
"TPM3"	336.462329760608	312.049502888618	319.581354165677	306.403181403011	304.58915757222	288.31217972717
"NUP210L"	2.03945992927486	2.2757201315634	2.47185859310145	3.81796487861431	3.05374406044907	3.24649449428234
"SNAPIN"	63.8059606444564	63.6167218596133	63.1072989299387	57.407471909767	57.5848879970397	60.9793363444117
"SLC27A3"	60.7467707505441	62.2719781455076	64.4555854352667	50.5075353821507	52.7861473306197	59.6885614249982
"UBAP2L"	126.397957045297	137.853470999856	127.974860797389	125.302847341511	114.340902606243	120.785240943902
"SLC39A1"	236.625910365629	238.640288341671	240.406974380579	243.061764079494	255.380253283841	263.357197951843
"HAX1"	246.046272896089	218.813938710626	224.789322360529	245.361742922033	232.738922321369	243.330629505186
"CREB3L4"	78.3249729981036	81.0294289268787	74.5302818223014	174.936390763497	173.845286869851	184.385241518638
"EFNA3"	6.60396548527098	7.13748586717612	7.86500461441372	10.0279077534689	8.81223286015304	9.89594104883653
"C1orf43"	309.852233540545	305.946435263062	315.499042246767	360.636682510074	373.821897914116	373.659781974448
"GATAD2B"	29.3293761257623	30.480857519728	27.6773257621511	32.6596995640501	27.4836965440417	27.5756460056512
"ILF2"	481.943804715548	454.764739624086	465.495915964515	432.442021974134	445.715758080117	428.38081567928
"RIT1"	59.9212750648852	64.9269849656649	58.5006533700678	50.5535349590015	50.2122773368126	48.9712181547168
"INTS3"	135.089941029587	141.025686940823	139.622558107306	125.578844802615	127.472002066174	127.004429191985
"HCN3"	25.6389248251697	30.0326096150261	28.8008978499245	21.1138057745056	21.8997074049348	18.6966791357465
"FLG"	22.3855006522788	28.1016955640026	25.7672532129364	21.9877977346704	16.8828421627684	19.9092252721652
"C1orf131"	49.578299709277	44.8247904701882	43.4822397968301	54.5554981450189	55.709016645621	54.4081185728522
"GALNT2"	32.0486560314621	34.9633365667468	33.3326386039439	30.7737169131683	27.7890709500866	29.3357936230332
"TTC13"	45.402262711238	49.272788909153	46.7031464484472	47.1035666951934	43.4504154886754	42.2826572086652
"SCCPDH"	61.2323564479905	58.6170336917846	59.8863922783216	45.1715844674609	45.5880363309897	43.925461651555
"LYST"	56.182265194548	57.7894990984888	52.8078881253493	47.7475607711042	43.3631656583768	46.9372697968531
"MAP3K21"	29.3293761257623	31.1015084646998	31.7221852781353	33.3496932168117	31.6280634832225	33.1298895982788
"CEP170"	43.9455056188988	43.8248528366225	43.8193114231621	39.3756377842632	34.3328082224774	31.8391146788654
"ACP1"	132.273543984398	123.37161561718	125.091025772104	128.614816874766	134.713737980953	126.847971625996
"SNAP47"	86.8712812731602	81.4087156154726	84.8671450298166	65.5493970123541	69.1018655964476	70.6797054357613
"SRP9"	324.66259731266	294.809198861622	305.574155471436	330.322961365414	348.519447127538	326.018453130642
"NVL"	75.3629002436806	73.6160981952706	74.6426390310788	77.7392848778094	70.4106130509258	71.579336440201
"SDE2"	101.681645045275	95.028555796799	99.6982965884253	105.707027603081	105.266920255194	104.083395774522
"DEGS1"	92.9411024912402	89.2013330356745	88.2753136960626	70.0113559668793	72.2428594871952	71.4228788742115
"FBXO28"	140.625617980476	135.198464179698	135.652603397174	141.126701778177	138.50910559894	136.900370240822
"ARF1"	423.77063816147	424.456285144628	434.822397968301	397.20634610644	428.920165747647	433.622144139928
"CNIH4"	128.048948416615	123.750902305773	123.817644072627	111.180977248323	114.428152436542	114.839853436301
"ITPKB"	29.9606375324426	32.5496940029674	34.6060203034204	31.2337126816761	34.6818075436716	34.0295206027185
"GUK1"	202.392118695658	193.436211182889	190.557826086367	173.464404304272	184.751515657169	189.626569979287
"CDC42BPA"	123.775794279086	132.681379791757	120.559285018085	119.414901504611	111.461658206391	111.241329418542
"CNIH3"	4.12747842829436	3.62046384566905	4.38193114231621	4.13996191656973	3.31549355134471	3.44206645176923
"C1orf35"	68.710376188665	63.5822412515593	66.4780151932588	54.5094985681681	54.1821446153964	57.3416979351556
"MBOAT2"	46.9561369430665	48.8935022205591	47.3772897011112	44.5735899684008	41.5745441372567	42.5955723406442
"PARP1"	500.493178358	480.659676272634	495.907267140248	510.411304736197	512.810877579698	504.340963967187
"PSEN2"	21.9970320943217	19.6884271988288	21.6474888911006	25.0237698068215	24.9534514653839	29.2966792315358
"PYCR2"	66.8651505383687	58.5135918676226	60.8976071573177	59.8914490597088	63.0380023906987	64.4605171876783
"LBR"	203.363290090551	194.953357937265	201.943356575804	168.082453812731	174.979534663732	159.74317487529
"WNT9A"	4.71018126523004	5.03416877588268	5.5055032300896	4.04796276286818	3.88261744828525	4.69372697968531
"EPHX1"	6.94387547348346	9.24080295846957	7.07850415297235	6.62393906651157	6.06386320574887	5.78892994161188
"SOX13"	17.1897336896024	20.1366751035307	18.351677433632	18.3998307403099	22.0742070655319	20.300369187139
"ETNK2"	14.0334266562008	13.2405534927325	12.2094833538042	7.77392848778094	6.58736218754014	7.1579336440201
"PPFIA4"	2.23369420825342	2.51708438794134	2.3969537872499	2.85197376474804	2.18124575746362	2.07306274936101
"PLEKHA6"	74.6830802672557	77.0986396087237	75.3916870895944	76.5432958796893	75.9946021900327	79.0110708247028
"SYT2"	1.45675709233919	1.99987526713147	1.76026293751164	1.70198434347867	0.916123218134722	1.5645756598951
"ARL8A"	40.2064957485616	37.6873046030121	40.1489759364357	32.06170506499	29.9703167075502	32.8169744662998
"PDIA6"	213.172121178968	198.642782999042	209.134217937553	207.826088211801	214.983581855615	219.822880215262
"RHOB"	107.16876342642	97.9594074813882	107.82546802332	113.848952705668	116.434898533408	129.938008554288
"ATP6V1C2"	8.74054255403512	8.55119079738975	9.62526755192536	13.477876017277	14.7015964053048	14.2767528965428
"HNRNPLL"	73.1777646051718	64.823543141503	70.1483506799852	60.3974444050673	59.6788839242047	60.7837643869248
"GALM"	20.6373921414718	18.2057610525072	19.3628923126281	21.3438036587595	22.0305821503826	21.2782289745734
"CAMKMT"	6.11837978782459	5.06864938393667	5.5055032300896	7.26793314242242	8.20148404806323	6.92324729503584
"EML4"	59.4356893674388	58.0653439629207	56.8527476413335	68.5393695076545	65.8299969602522	64.6952035366626
"CALM2"	397.451893359875	361.425733621933	369.992288503777	328.436978714532	338.529341558354	332.198526987228
"CHAC2"	6.7496411945049	5.65481972085451	6.32945609445675	7.58993018037784	7.54711032082414	7.90110708247028
"RPS27A"	838.509382350436	784.364872012186	796.687515037184	972.063058010573	989.194951009753	972.657573365289
"WDPCP"	10.78000248331	11.1372364014391	9.81252956655426	11.6838925200968	10.9934786176167	11.3040591427421
"VPS54"	89.59056117886	82.8569011537402	84.2679065830041	80.9132556805129	85.4612087774248	76.7815505093522
"ASXL2"	42.6344242357936	51.5829896487704	48.4634093859588	46.6895705035364	38.9570492283003	44.0036904345498
"ETAA1"	54.434156683741	53.065655795092	53.9689126160484	47.0115675414918	47.0276585309157	46.819926622361
"SNRPG"	52.8317238821679	48.5486961400192	52.508268901943	47.5635624637011	47.2894080218114	44.4730631325183
"ABHD1"	3.59333416110333	2.99981290069721	4.15721672476154	3.54196741750966	3.53361812709107	4.30258306471154
"MEIS1"	8.10928114735481	8.13742350074186	8.76386228463243	9.56791198496116	8.2451089632125	7.19704803551748
"CIAO1"	109.013989076716	105.40721882105	102.58213161371	111.410975132577	114.864401588034	114.292251955337
"ZNF514"	15.0045980510936	15.4817930162419	14.4940799322767	14.8578633228003	14.8324711507526	14.9025831605009
"SNRNP200"	228.031043520827	254.122081357913	255.200673536262	222.131956612392	233.698670454653	241.766053845291
"MRPS5"	65.214159167051	67.4440693536063	66.8525392225166	77.8772836083618	74.9039793113008	76.2730634198863
"TPRKB"	26.6586547898071	23.0675267881199	21.9845605174326	23.7817812318506	23.38295452001	22.4125463279974
"EXOC6B"	28.8923489980606	29.7912453586482	29.2503266850339	26.8177533040017	24.1245780775477	23.2730629409397
"SFXN5"	52.7346067426786	46.8591463453737	49.8866006971384	37.9036513250384	37.77917651927	40.9527678977543
"TEX261"	37.9728015403082	42.5490703386248	38.0890937755179	37.5356547102322	35.4234311012093	37.0413287480166
"DQX1"	4.46738841650684	5.34449424836859	5.09352679790603	3.67996614806198	4.40611643007652	3.95055354123514
"DUSP11"	17.2868508290917	16.0679633531598	17.340462554636	19.3658218541762	16.8392172476192	16.0760149054222
"NPHP1"	13.9848680864562	13.1371116685705	11.3480780865112	7.31393271927319	7.06723625418214	5.98450189909877
"THNSL2"	27.6783847544446	31.4807951532937	30.1866367581784	19.7798180458332	19.849336392919	22.8819190259659
"RALB"	18.3551393634738	18.964334429695	19.2879875067765	18.0778337023545	20.2855855444117	18.853136701736
"TMEM177"	9.37180396071544	8.06846228463388	8.57660027000353	10.3039052145736	10.1646052297805	10.7564576617788
"RABL2A"	4.37027127701756	4.62040147923479	4.08231191890998	3.67996614806198	3.35911846649398	2.65977862182168
"SLC20A1"	76.7225401965305	73.4092145469467	75.279329880817	65.5953965892049	65.480997639058	65.4774913666101
"FBLN7"	1.50531566208383	1.58610797048358	1.72281053458586	0.735993229612397	0.567123896940542	1.21254613641871
"ZC3H8"	22.1427078035556	22.929604355904	20.5988216091788	32.3837021029455	30.9736897559835	29.2184504485411
"LIPT1"	3.44765845186941	3.27565776512914	2.80893021943347	3.95596360916663	4.2752416846287	3.83321036674301
"FAHD2B"	3.44765845186941	3.0342935087512	3.03364463698815	2.98997249530036	1.65774677567235	2.50332105583217
"LYG1"	2.67072133595518	2.82740986042726	2.92128742821081	2.62197588049416	2.96649423015053	2.73800740481643
"AFF3"	130.331201194613	145.508165987842	136.439103858615	181.1003340615	161.543060797756	176.992621525634
"UBXN4"	94.5435352928133	96.6146637672826	90.4850054686836	101.981061878168	102.038676534148	94.4612554661669
"SPOPL"	34.0395573909923	34.8254141345308	35.1303539443813	39.3756377842632	36.4704290647918	34.2642069517028
"POLR2D"	25.056221988234	22.791681923688	23.8946330666474	21.4818023893118	20.8527094413522	20.2612547956416
"AMMECR1L"	18.3551393634738	20.5159617921246	20.4864644004014	20.6538100059979	19.0204630050828	23.6642068559134
"PKP4"	59.2900136582049	60.2376222703222	60.335821113431	57.9594668319763	58.5010112151744	56.4811813222133
"SCN1A"	3.05918989391229	3.37909958929111	2.77147781650769	2.62197588049416	2.31212050291144	3.44206645176923
"SLC4A10"	3.64189273084797	4.06871175037093	3.63288308380062	5.70394752949608	5.06049015731561	5.35867163514073
"SCRN3"	15.9272108762418	15.102506327648	15.7300092288274	15.8238544366665	15.5740947082903	15.645756598951
"LNPK"	85.1717313320978	78.7881894033693	79.3241893968012	73.0933276158812	71.9374850811503	70.9143917847456
"ZNF385B"	8.25495685658873	7.89605924436392	7.93990942026528	12.6498836339631	13.4800987811252	11.6560886662185
"TMEFF2"	67.4478533753044	75.4090898140782	66.964896431294	182.802318404979	151.72745488917	177.970481313068
"CDCA7"	26.9985647780196	26.1363009049251	25.7298008100106	27.0017516114048	29.0978184045647	27.2627308736722
"DLX1"	16.7527065619007	16.7230949061856	16.1045332580852	32.2917029492439	33.6784344952383	32.1911442023418
"UBR3"	88.0852455167762	86.6152874316252	86.664860370254	92.7811465080128	90.3471992741433	90.1977867929528
"PHOSPHO2"	3.39909988212477	3.13773533291317	3.22090665161705	3.58796699436043	4.10074202403161	3.71586719225087
"GULP1"	131.933633996186	122.923367712478	128.536646841276	175.304387378303	181.785021427018	167.253138042787
"FAM171B"	50.4523539646805	46.7212239131577	47.2274800894081	53.4975078774511	54.5311439365906	52.6088565639729
"HSPD1"	1200.46496122698	1220.09631599047	1215.48028455325	1758.42582427457	1743.86235817702	1582.13802167743
"CCDC150"	17.918112235772	19.3091405102349	18.2767726277805	15.5018573987111	14.570721659857	14.707011203014
"METTL21A"	25.0076634184894	23.0675267881199	24.6811335280888	25.0237698068215	22.6849558776217	22.5298895024895
